InvoiceNo,CustomerID,ProductID,Category,Country,InvoiceDate,Quantity,UnitPrice,DiscountPercent,LineTotal,PaymentMethod,CustomerAge,MembershipLevel
INV12878,1396,275,Electronics,Germany,2024-09-03,4,48.96,0,195.84,Bank Transfer,58,Silver
INV12879,1278,376,Sports,UK,2024-11-01,6,96.36,5,549.25,Bank Transfer,35,Standard
INV12880,1850,258,Fashion,Spain,2024-10-17,5,53.38,0,266.9,Card,55,Platinum
INV12881,1364,230,Books,France,2024-09-11,4,62.83,10,226.19,Cash,38,Gold
INV12882,1330,292,Fashion,Spain,2024-02-29,4,45.96,5,174.65,Bank Transfer,56,Platinum
INV12883,1640,268,Home,Germany,2024-01-03,5,23.97,15,101.87,Cash,33,Platinum
INV12884,1343,389,Home,Spain,2024-08-06,3,70.28,20,168.67,Card,57,Standard
INV12885,1821,251,Home,France,2024-03-20,6,25.94,10,140.08,Cash,40,Standard
INV12886,1454,288,Fashion,France,2024-04-30,7,21.28,15,126.62,Card,46,Gold
INV12887,1600,326,Books,France,2024-08-28,2,2.74,5,5.21,Bank Transfer,27,Gold
INV12888,1724,368,Fashion,Germany,2024-10-03,4,87.97,15,299.1,Cash,22,Gold
INV12889,1654,230,Fashion,Germany,2024-08-29,-2,38.99,15,-66.28,Bank Transfer,28,Platinum
INV12890,1064,283,Sports,Spain,2024-01-31,4,54.71,0,218.84,PayPal,46,Platinum
INV12891,1075,326,Fashion,Spain,2024-07-03,7,39.35,0,275.45,PayPal,62,Gold
INV12892,1710,349,Fashion,Germany,2024-06-14,0,11.48,15,0.0,Cash,44,Gold
INV12893,1142,331,Home,France,2024-09-29,1,75.26,15,63.97,Card,69,Gold
INV12894,1916,212,Fashion,UK,2024-06-29,-1,20.63,0,-20.63,Cash,51,Silver
INV12895,1914,244,Fashion,Germany,2024-05-19,1,61.86,5,58.77,Card,31,Silver
INV12896,1827,326,Electronics,France,2024-11-05,6,83.6,20,401.28,PayPal,58,Gold
INV12897,1604,369,Books,France,2024-12-26,-1,55.21,10,-49.69,Card,59,Platinum
INV12898,1472,313,Books,France,2024-07-14,7,39.27,10,247.4,PayPal,27,Standard
INV12899,1416,376,Electronics,Spain,2024-04-17,0,19.76,0,0.0,Cash,59,Platinum
INV12900,1304,219,Electronics,Spain,2024-12-17,-1,58.13,15,-49.41,Bank Transfer,68,Standard
INV12901,1735,280,Books,UK,2024-08-21,6,10.28,0,61.68,Bank Transfer,28,Gold
INV12902,1496,381,Sports,UK,2024-07-08,5,56.64,20,226.56,Bank Transfer,28,Silver
INV12903,1290,363,Home,UK,2024-08-10,6,4.36,5,24.85,Card,52,Silver
INV12904,1939,328,Sports,UK,2024-02-03,9,55.52,20,399.74,Bank Transfer,36,Standard
INV12905,1101,342,Electronics,Germany,2024-04-02,8,56.33,0,450.64,Card,41,Gold
INV12906,1985,216,Books,Germany,2024-10-19,1,36.57,15,31.08,Bank Transfer,18,Silver
INV12907,1266,351,Fashion,UK,2024-10-30,9,44.85,0,403.65,Card,29,Gold
INV12908,1866,257,Sports,France,2024-01-28,1,78.47,0,78.47,Card,64,Gold
INV12909,1967,271,Books,Spain,2024-05-26,2,96.13,10,173.03,PayPal,31,Standard
INV12910,1621,308,Fashion,UK,2024-03-27,9,30.41,5,260.01,PayPal,20,Gold
INV12911,1973,222,Home,France,2024-10-11,5,75.21,20,300.84,Cash,69,Gold
INV12912,1841,373,Books,Germany,2024-04-01,-1,15.53,0,-15.53,PayPal,62,Standard
INV12913,1961,271,Home,Spain,2024-07-30,8,26.83,15,182.44,Card,67,Silver
INV12914,1941,207,Fashion,Germany,2024-10-06,-1,83.21,15,-70.73,PayPal,49,Platinum
INV12915,1776,258,Electronics,Germany,2024-12-05,8,37.35,10,268.92,PayPal,33,Gold
INV12916,1002,310,Home,Germany,2024-11-07,7,17.39,5,115.64,PayPal,55,Standard
INV12917,1084,386,Electronics,Spain,2024-10-06,5,53.68,15,228.14,Card,27,Silver
INV12918,1793,212,Home,Germany,2024-10-18,3,58.24,15,148.51,Card,34,Gold
INV12919,1327,366,Electronics,Spain,2024-08-16,1,81.2,20,64.96,Cash,66,Platinum
INV12920,1815,355,Fashion,UK,2024-01-21,-2,70.33,0,-140.66,PayPal,57,Silver
INV12921,1449,388,Sports,France,2024-10-14,2,83.34,10,150.01,PayPal,21,Standard
INV12922,1453,215,Home,UK,2024-07-31,9,67.65,20,487.08,Card,32,Gold
INV12923,1923,318,Sports,Germany,2024-05-26,3,5.55,10,14.98,Cash,50,Standard
INV12924,1628,201,Books,France,2024-10-09,-1,72.05,10,-64.84,Cash,56,Platinum
INV12925,1220,344,Fashion,UK,2024-12-05,9,70.31,0,632.79,Card,27,Platinum
INV12926,1153,229,Fashion,Germany,2024-12-23,7,59.73,0,418.11,PayPal,24,Standard
INV12927,1664,302,Fashion,UK,2024-07-01,0,83.58,10,0.0,Cash,50,Gold
INV12928,1011,212,Books,France,2024-07-29,4,20.43,20,65.38,Cash,34,Standard
INV12929,1132,295,Electronics,Spain,2024-09-14,0,32.63,5,0.0,PayPal,29,Silver
INV12930,1993,293,Sports,Germany,2024-05-15,0,64.92,15,0.0,Cash,34,Standard
INV12931,1303,281,Home,Germany,2024-05-28,6,99.2,0,595.2,PayPal,64,Platinum
INV12932,1292,212,Fashion,Germany,2024-08-08,-2,36.54,20,-58.46,Cash,33,Gold
INV12933,1974,370,Fashion,UK,2024-04-23,3,29.83,15,76.07,Cash,31,Gold
INV12934,1299,293,Electronics,UK,2024-03-26,-1,22.5,5,-21.38,Card,20,Platinum
INV12935,1739,348,Books,UK,2024-05-11,4,38.98,20,124.74,Cash,68,Platinum
INV12936,1782,311,Sports,Germany,2024-01-07,7,13.99,0,97.93,PayPal,61,Silver
INV12937,1042,254,Fashion,France,2024-01-31,4,70.07,10,252.25,Cash,68,Platinum
INV12938,1943,280,Sports,Germany,2024-06-04,1,45.49,10,40.94,Card,67,Platinum
INV12939,1342,367,Books,Germany,2024-04-15,9,54.66,5,467.34,Cash,47,Platinum
INV12940,1325,315,Books,Germany,2024-04-05,4,95.05,5,361.19,Bank Transfer,63,Gold
INV12941,1813,342,Electronics,Germany,2024-09-28,5,61.95,10,278.78,PayPal,69,Platinum
INV12942,1497,379,Home,France,2024-04-23,0,18.52,15,0.0,Bank Transfer,58,Standard
INV12943,1363,307,Electronics,France,2024-01-30,7,9.74,20,54.54,Card,52,Standard
INV12944,1890,252,Home,Germany,2024-02-06,4,51.57,5,195.97,Bank Transfer,43,Gold
INV12945,1426,327,Fashion,France,2024-01-14,9,82.35,5,704.09,Cash,29,Silver
INV12946,1020,379,Books,Germany,2024-06-17,4,51.67,10,186.01,PayPal,48,Silver
INV12947,1406,357,Fashion,Germany,2024-11-16,5,63.89,10,287.5,Bank Transfer,69,Gold
INV12948,1618,360,Home,France,2024-05-30,1,50.91,5,48.36,Cash,34,Standard
INV12949,1335,256,Sports,Germany,2024-04-13,0,30.65,0,0.0,Bank Transfer,54,Gold
INV12950,1814,251,Fashion,France,2024-10-21,0,84.61,0,0.0,Cash,25,Platinum
INV12951,1116,336,Electronics,France,2024-09-21,8,19.84,20,126.98,Cash,36,Gold
INV12952,1123,381,Sports,France,2024-12-05,6,44.72,0,268.32,Bank Transfer,43,Silver
INV12953,1398,310,Sports,Germany,2024-09-19,1,51.19,10,46.07,Card,21,Standard
INV12954,1792,200,Fashion,France,2024-05-25,5,98.73,5,468.97,PayPal,32,Silver
INV12955,1803,243,Sports,Germany,2024-12-05,-1,88.55,20,-70.84,Card,68,Silver
INV12956,1714,274,Books,UK,2024-06-26,4,82.12,0,328.48,Bank Transfer,64,Standard
INV12957,1050,297,Sports,Spain,2024-10-24,-2,44.38,5,-84.32,Cash,31,Platinum
INV12958,1782,208,Home,France,2024-04-06,8,18.6,5,141.36,Bank Transfer,47,Standard
INV12959,1323,231,Sports,Germany,2024-07-12,3,59.24,15,151.06,Cash,65,Standard
INV12960,1788,214,Fashion,Spain,2024-05-14,9,57.61,0,518.49,Cash,59,Gold
INV12961,1140,339,Fashion,UK,2024-02-28,0,70.45,20,0.0,Card,41,Standard
INV12962,1469,384,Electronics,Spain,2024-12-25,8,62.12,5,472.11,Card,63,Gold
INV12963,1786,335,Sports,Spain,2024-01-23,8,28.43,5,216.07,Bank Transfer,69,Silver
INV12964,1801,271,Books,UK,2024-11-02,2,90.7,15,154.19,PayPal,60,Standard
INV12965,1333,354,Books,Germany,2024-06-14,7,3.72,0,26.04,Card,51,Platinum
INV12966,1892,389,Sports,UK,2024-03-13,2,23.0,5,43.7,Cash,36,Gold
INV12967,1963,211,Electronics,France,2024-08-26,9,44.91,10,363.77,Bank Transfer,20,Gold
INV12968,1372,264,Fashion,UK,2024-02-21,7,78.54,15,467.31,Bank Transfer,21,Platinum
INV12969,1563,306,Books,Spain,2024-10-30,0,28.26,5,0.0,PayPal,28,Gold
INV12970,1493,241,Books,UK,2024-08-09,8,64.55,5,490.58,Bank Transfer,30,Gold
INV12971,1538,389,Home,Spain,2024-08-08,2,20.74,10,37.33,Card,67,Platinum
INV12972,1668,314,Fashion,UK,2024-10-24,-1,17.86,15,-15.18,Cash,35,Silver
INV12973,1750,338,Home,France,2024-04-12,-2,21.97,0,-43.94,Bank Transfer,36,Standard
INV12974,1155,302,Books,France,2024-06-26,-1,81.89,20,-65.51,Bank Transfer,61,Standard
INV12975,1290,370,Fashion,France,2024-11-22,9,72.68,0,654.12,Cash,50,Standard
INV12976,1647,294,Sports,France,2024-09-19,2,77.65,15,132.0,Bank Transfer,55,Standard
INV12977,1143,216,Home,France,2024-03-25,-2,25.05,0,-50.1,Bank Transfer,20,Standard
INV12978,1105,359,Electronics,France,2024-05-24,1,78.8,20,63.04,PayPal,66,Standard
INV12979,1419,284,Sports,UK,2024-05-05,0,12.84,15,0.0,Card,52,Gold
INV12980,1669,367,Home,Spain,2024-06-18,4,46.02,5,174.88,Bank Transfer,18,Standard
INV12981,1657,350,Electronics,Spain,2024-11-27,6,30.61,10,165.29,Card,52,Gold
INV12982,1001,255,Home,France,2024-04-28,7,62.2,20,348.32,PayPal,53,Platinum
INV12983,1944,333,Books,Germany,2024-07-07,6,15.83,10,85.48,Card,55,Silver
INV12984,1588,285,Fashion,Spain,2024-04-24,9,92.34,5,789.51,PayPal,56,Gold
INV12985,1643,377,Electronics,UK,2024-04-17,5,38.38,5,182.3,Card,42,Silver
INV12986,1089,301,Electronics,Germany,2024-03-30,2,29.33,5,55.73,Card,57,Platinum
INV12987,1344,364,Home,Spain,2024-05-05,8,10.0,15,68.0,Bank Transfer,30,Standard
INV12988,1349,391,Fashion,Spain,2024-10-23,0,93.54,0,0.0,Card,21,Silver
INV12989,1458,253,Sports,Germany,2024-02-02,4,24.51,5,93.14,Bank Transfer,23,Silver
INV12990,1262,399,Sports,UK,2024-06-16,5,98.28,20,393.12,Bank Transfer,28,Platinum
INV12991,1350,376,Electronics,UK,2024-06-01,7,33.21,5,220.85,Card,18,Platinum
INV12992,1107,314,Sports,Germany,2024-09-09,2,8.36,5,15.88,Bank Transfer,25,Platinum
INV12993,1585,338,Home,Spain,2024-09-19,6,8.61,15,43.91,Card,51,Gold
INV12994,1038,287,Books,Spain,2024-06-22,8,96.21,10,692.71,Cash,57,Gold
INV12995,1908,248,Home,France,2024-07-24,8,35.57,15,241.88,Bank Transfer,69,Silver
INV12996,1158,348,Electronics,Germany,2024-03-24,1,34.57,10,31.11,Cash,26,Platinum
INV12997,1582,314,Electronics,Germany,2024-09-14,3,16.57,0,49.71,Cash,53,Silver
INV12998,1958,393,Electronics,UK,2024-02-09,1,44.0,0,44.0,Bank Transfer,66,Standard
INV12999,1311,262,Sports,Germany,2024-01-15,3,93.11,15,237.43,PayPal,56,Platinum
INV13000,1240,303,Fashion,Germany,2024-08-22,3,81.3,0,243.9,PayPal,59,Gold
INV13001,1937,282,Fashion,France,2024-11-09,0,93.57,0,0.0,Cash,54,Platinum
INV13002,1444,302,Sports,Spain,2024-01-08,6,61.74,5,351.92,Cash,59,Silver
INV13003,1297,355,Books,UK,2024-08-31,6,12.01,20,57.65,Card,61,Gold
INV13004,1951,216,Home,UK,2024-10-31,2,94.24,20,150.78,Cash,38,Standard
INV13005,1035,205,Fashion,France,2024-05-05,6,48.89,15,249.34,Bank Transfer,37,Standard
INV13006,1083,346,Fashion,Germany,2024-12-02,1,84.17,15,71.54,PayPal,55,Silver
INV13007,1451,383,Fashion,UK,2024-05-11,8,90.59,20,579.78,PayPal,18,Platinum
INV13008,1885,227,Electronics,UK,2024-07-08,6,40.64,0,243.84,PayPal,52,Standard
INV13009,1774,393,Home,UK,2024-01-15,1,89.75,0,89.75,Bank Transfer,45,Silver
INV13010,1821,237,Books,Spain,2024-04-05,6,26.14,15,133.31,Card,24,Gold
INV13011,1384,318,Fashion,Spain,2024-07-27,3,99.36,20,238.46,Bank Transfer,60,Gold
INV13012,1171,236,Home,UK,2024-03-11,2,50.42,0,100.84,Bank Transfer,61,Silver
INV13013,1375,314,Books,France,2024-04-26,-1,53.84,5,-51.15,PayPal,26,Platinum
INV13014,1684,267,Fashion,Spain,2024-11-07,1,77.51,20,62.01,Bank Transfer,18,Platinum
INV13015,1361,376,Electronics,France,2024-01-05,3,96.1,0,288.3,Cash,53,Platinum
INV13016,1558,242,Sports,UK,2024-01-03,5,55.25,15,234.81,Bank Transfer,51,Platinum
INV13017,1890,363,Home,Spain,2024-05-11,4,68.68,15,233.51,PayPal,51,Silver
INV13018,1140,257,Home,Germany,2024-07-20,6,58.97,15,300.75,PayPal,34,Silver
INV13019,1886,212,Fashion,France,2024-05-31,9,45.93,5,392.7,Bank Transfer,49,Gold
INV13020,1917,251,Home,France,2024-07-31,-2,73.64,5,-139.92,Cash,19,Gold
INV13021,1117,257,Home,UK,2024-04-21,2,28.0,15,47.6,Cash,53,Platinum
INV13022,1276,231,Fashion,UK,2024-09-17,-2,79.89,20,-127.82,PayPal,42,Standard
INV13023,1725,304,Fashion,Spain,2024-01-16,4,84.38,15,286.89,Cash,60,Standard
INV13024,1219,387,Home,UK,2024-03-12,2,84.16,5,159.9,Cash,68,Gold
INV13025,1904,282,Fashion,UK,2024-11-27,-2,16.36,5,-31.08,Card,43,Gold
INV13026,1025,385,Home,UK,2024-06-11,6,9.33,15,47.58,Card,62,Silver
INV13027,1520,298,Electronics,UK,2024-02-14,8,38.08,10,274.18,Cash,43,Gold
INV13028,1782,303,Books,France,2024-04-11,7,72.09,10,454.17,Cash,38,Gold
INV13029,1009,383,Books,France,2024-07-20,8,95.17,5,723.29,Card,35,Platinum
INV13030,1983,227,Electronics,Spain,2024-04-03,2,98.99,10,178.18,Card,46,Standard
INV13031,1377,328,Books,France,2024-04-02,4,64.14,20,205.25,Card,68,Standard
INV13032,1632,369,Home,Spain,2024-05-17,6,64.68,5,368.68,PayPal,41,Silver
INV13033,1636,247,Books,Germany,2024-10-27,9,86.01,10,696.68,PayPal,64,Standard
INV13034,1681,239,Electronics,Germany,2024-05-03,2,95.91,15,163.05,Card,45,Platinum
INV13035,1583,296,Books,Germany,2024-04-21,8,36.06,10,259.63,Card,29,Platinum
INV13036,1151,390,Electronics,UK,2024-12-17,6,57.65,5,328.6,Card,28,Silver
INV13037,1719,399,Sports,France,2024-12-03,7,98.89,15,588.4,PayPal,44,Gold
INV13038,1048,313,Electronics,France,2024-07-25,7,50.1,0,350.7,PayPal,40,Gold
INV13039,1153,331,Electronics,UK,2024-07-21,6,14.46,15,73.75,Cash,50,Platinum
INV13040,1858,365,Fashion,UK,2024-08-28,6,57.81,0,346.86,Bank Transfer,33,Silver
INV13041,1292,354,Books,France,2024-05-02,2,13.32,15,22.64,Cash,45,Platinum
INV13042,1579,336,Books,Germany,2024-07-04,0,23.05,10,0.0,Bank Transfer,45,Standard
INV13043,1049,310,Fashion,Spain,2024-07-28,-2,77.79,20,-124.46,Bank Transfer,62,Standard
INV13044,1663,343,Electronics,UK,2024-08-07,1,95.11,15,80.84,Bank Transfer,55,Platinum
INV13045,1530,383,Books,France,2024-07-30,7,7.86,5,52.27,Cash,23,Gold
INV13046,1611,275,Electronics,UK,2024-08-19,3,60.86,10,164.32,PayPal,59,Standard
INV13047,1059,230,Fashion,France,2024-05-14,9,52.53,15,401.85,PayPal,46,Silver
INV13048,1166,318,Books,UK,2024-07-25,2,42.9,10,77.22,PayPal,51,Gold
INV13049,1201,341,Home,France,2024-05-01,4,73.98,0,295.92,PayPal,20,Standard
INV13050,1856,224,Books,UK,2024-01-11,1,36.43,10,32.79,Cash,23,Platinum
INV13051,1145,233,Electronics,Spain,2024-05-17,5,61.67,15,262.1,Card,65,Gold
INV13052,1914,266,Books,Spain,2024-10-20,-1,84.18,20,-67.34,Bank Transfer,55,Gold
INV13053,1675,351,Books,Spain,2024-02-22,5,64.89,10,292.0,PayPal,30,Standard
INV13054,1969,317,Books,Germany,2024-05-03,-2,19.68,0,-39.36,PayPal,53,Silver
INV13055,1992,272,Sports,Spain,2024-05-13,3,71.48,15,182.27,Cash,32,Standard
INV13056,1438,225,Electronics,UK,2024-11-22,-2,4.26,10,-7.67,Bank Transfer,23,Standard
INV13057,1241,347,Sports,Spain,2024-11-11,9,72.97,15,558.22,PayPal,50,Standard
INV13058,1580,391,Electronics,Germany,2024-09-21,9,85.9,20,618.48,Card,58,Standard
INV13059,1686,303,Sports,France,2024-08-24,3,63.44,10,171.29,PayPal,29,Standard
INV13060,1560,209,Sports,Spain,2024-01-19,0,36.25,5,0.0,Bank Transfer,60,Platinum
INV13061,1482,266,Books,UK,2024-02-06,5,3.99,10,17.96,Card,30,Standard
INV13062,1107,351,Sports,UK,2024-11-06,6,45.03,5,256.67,Cash,50,Silver
INV13063,1225,204,Home,France,2024-06-13,5,83.74,0,418.7,Card,68,Gold
INV13064,1672,394,Electronics,France,2024-02-04,6,9.64,0,57.84,Bank Transfer,45,Platinum
INV13065,1630,385,Sports,Spain,2024-08-19,7,57.25,15,340.64,Bank Transfer,53,Silver
INV13066,1660,226,Books,Spain,2024-08-01,8,25.75,20,164.8,Card,22,Standard
INV13067,1976,312,Home,Spain,2024-04-18,5,91.14,0,455.7,PayPal,42,Silver
INV13068,1661,214,Fashion,Germany,2024-12-12,2,91.92,10,165.46,Bank Transfer,34,Gold
INV13069,1431,362,Fashion,UK,2024-10-22,7,63.85,5,424.6,Card,54,Silver
INV13070,1804,304,Books,UK,2024-03-02,7,22.41,5,149.03,Bank Transfer,36,Standard
INV13071,1654,380,Books,Germany,2024-03-09,3,88.17,0,264.51,PayPal,52,Gold
INV13072,1418,243,Electronics,France,2024-06-17,-2,46.09,15,-78.35,PayPal,60,Standard
INV13073,1987,225,Sports,France,2024-08-02,-2,52.33,15,-88.96,Card,51,Standard
INV13074,1454,374,Sports,UK,2024-12-24,0,80.04,10,0.0,Cash,63,Platinum
INV13075,1159,361,Sports,Spain,2024-05-20,-1,37.83,10,-34.05,Cash,23,Gold
INV13076,1522,294,Electronics,France,2024-07-23,7,92.15,10,580.55,PayPal,36,Gold
INV13077,1649,377,Fashion,France,2024-09-14,9,86.36,5,738.38,Cash,18,Standard
INV13078,1968,283,Sports,Spain,2024-09-16,0,99.06,10,0.0,PayPal,24,Silver
INV13079,1589,339,Sports,France,2024-03-26,6,36.86,0,221.16,Cash,51,Gold
INV13080,1076,331,Electronics,France,2024-01-22,4,47.4,15,161.16,PayPal,36,Silver
INV13081,1508,286,Home,Germany,2024-08-24,1,94.29,5,89.58,Bank Transfer,50,Silver
INV13082,1440,375,Fashion,Spain,2024-10-11,9,79.64,15,609.25,Card,43,Gold
INV13083,1253,382,Sports,UK,2024-01-07,2,52.39,20,83.82,Card,58,Silver
INV13084,1920,311,Sports,France,2024-03-31,6,48.71,5,277.65,Cash,66,Gold
INV13085,1769,328,Electronics,Spain,2024-08-16,0,20.87,20,0.0,Card,59,Platinum
INV13086,1319,288,Home,France,2024-12-01,0,43.09,0,0.0,Cash,44,Gold
INV13087,1802,265,Home,France,2024-05-30,9,33.16,15,253.67,PayPal,55,Gold
INV13088,1262,357,Sports,Spain,2024-11-30,6,36.71,10,198.23,Bank Transfer,43,Gold
INV13089,1596,330,Books,France,2024-02-11,4,94.3,5,358.34,Card,52,Platinum
INV13090,1657,321,Sports,Spain,2024-12-15,1,89.6,10,80.64,Bank Transfer,37,Silver
INV13091,1834,348,Books,Germany,2024-05-20,5,4.06,5,19.28,Card,41,Platinum
INV13092,1553,283,Books,UK,2024-11-20,3,91.15,5,259.78,PayPal,64,Silver
INV13093,1373,376,Books,Spain,2024-10-05,2,93.62,20,149.79,Card,38,Gold
INV13094,1636,315,Electronics,France,2024-10-10,2,12.42,15,21.11,Card,43,Gold
INV13095,1166,389,Electronics,Germany,2024-07-27,8,28.39,10,204.41,PayPal,37,Platinum
INV13096,1936,315,Electronics,Germany,2024-03-21,6,66.56,10,359.42,Cash,23,Platinum
INV13097,1752,237,Books,France,2024-05-17,4,65.49,0,261.96,Cash,20,Platinum
INV13098,1458,342,Fashion,Germany,2024-11-23,5,52.68,5,250.23,PayPal,27,Platinum
INV13099,1998,309,Sports,Spain,2024-08-09,0,79.12,0,0.0,Cash,29,Gold
INV13100,1279,379,Books,France,2024-11-20,2,12.25,0,24.5,Card,50,Gold
INV13101,1699,245,Electronics,Germany,2024-01-13,8,58.39,10,420.41,Bank Transfer,39,Standard
INV13102,1301,224,Sports,UK,2024-08-12,8,15.21,5,115.6,PayPal,33,Platinum
INV13103,1530,220,Electronics,UK,2024-04-22,1,8.63,15,7.34,Card,34,Platinum
INV13104,1579,320,Books,France,2024-03-27,2,33.68,15,57.26,PayPal,27,Silver
INV13105,1217,321,Sports,UK,2024-04-22,7,26.08,15,155.18,Bank Transfer,29,Silver
INV13106,1101,332,Electronics,France,2024-09-11,1,47.93,0,47.93,Card,36,Gold
INV13107,1553,269,Home,Germany,2024-07-25,9,16.52,10,133.81,Card,57,Standard
INV13108,1287,312,Books,Spain,2024-04-12,3,70.54,10,190.46,Bank Transfer,40,Platinum
INV13109,1166,306,Fashion,Spain,2024-08-29,6,19.93,0,119.58,Bank Transfer,57,Standard
INV13110,1620,311,Electronics,Spain,2024-08-10,5,66.39,20,265.56,Cash,27,Standard
INV13111,1035,307,Home,UK,2024-04-17,8,48.98,10,352.66,Card,27,Gold
INV13112,1743,246,Home,Germany,2024-07-21,-2,5.23,0,-10.46,Bank Transfer,67,Standard
INV13113,1740,395,Electronics,UK,2024-08-19,7,74.66,20,418.1,Bank Transfer,27,Platinum
INV13114,1352,290,Books,Germany,2024-04-30,-1,60.3,20,-48.24,Card,56,Gold
INV13115,1675,217,Books,UK,2024-10-23,9,87.88,5,751.37,Cash,47,Standard
INV13116,1898,348,Home,UK,2024-02-22,7,41.04,10,258.55,PayPal,21,Gold
INV13117,1072,303,Fashion,Germany,2024-07-27,1,26.85,20,21.48,Cash,18,Gold
INV13118,1647,350,Electronics,Germany,2024-06-03,1,34.32,15,29.17,Bank Transfer,60,Silver
INV13119,1352,391,Home,Germany,2024-01-19,0,28.74,20,0.0,PayPal,36,Gold
INV13120,1890,394,Home,Germany,2024-05-21,9,46.4,5,396.72,PayPal,22,Standard
INV13121,1069,239,Fashion,UK,2024-12-28,9,67.29,0,605.61,Cash,47,Silver
INV13122,1424,337,Books,France,2024-02-27,9,5.52,15,42.23,PayPal,43,Platinum
INV13123,1998,288,Sports,Germany,2024-07-08,5,55.62,5,264.19,Bank Transfer,57,Platinum
INV13124,1707,379,Sports,Spain,2024-07-30,7,68.05,15,404.9,Card,51,Platinum
INV13125,1780,399,Fashion,France,2024-10-06,3,91.3,20,219.12,Card,19,Platinum
INV13126,1560,260,Books,France,2024-04-02,4,84.27,15,286.52,Card,41,Platinum
INV13127,1827,391,Books,Germany,2024-07-14,5,42.52,5,201.97,Cash,31,Standard
INV13128,1641,204,Sports,UK,2024-09-28,-2,20.92,5,-39.75,Card,58,Gold
INV13129,1955,321,Sports,UK,2024-07-11,2,67.42,10,121.36,Card,59,Silver
INV13130,1516,380,Home,France,2024-11-24,3,93.97,15,239.62,Card,30,Gold
INV13131,1427,254,Electronics,Germany,2024-06-13,0,14.62,15,0.0,PayPal,46,Gold
INV13132,1538,236,Electronics,France,2024-04-04,-1,7.54,0,-7.54,PayPal,18,Standard
INV13133,1159,255,Home,Spain,2024-12-18,6,91.35,15,465.88,PayPal,63,Standard
INV13134,1148,386,Books,Spain,2024-03-25,1,77.27,20,61.82,Bank Transfer,51,Standard
INV13135,1775,301,Books,Spain,2024-07-19,5,40.01,15,170.04,Bank Transfer,21,Silver
INV13136,1229,292,Electronics,Germany,2024-01-29,-2,5.48,20,-8.77,Bank Transfer,45,Standard
INV13137,1711,396,Sports,Germany,2024-04-18,8,21.65,5,164.54,Card,36,Gold
INV13138,1561,272,Fashion,Spain,2024-06-16,9,81.44,20,586.37,PayPal,18,Silver
INV13139,1066,258,Electronics,UK,2024-11-10,-2,42.94,5,-81.59,Bank Transfer,53,Standard
INV13140,1811,201,Fashion,Spain,2024-10-09,-1,6.56,5,-6.23,Cash,60,Standard
INV13141,1380,392,Electronics,Spain,2024-12-15,3,37.59,10,101.49,PayPal,30,Standard
INV13142,1057,303,Sports,France,2024-12-08,5,97.32,0,486.6,Card,67,Gold
INV13143,1258,387,Electronics,Germany,2024-07-28,3,41.84,15,106.69,PayPal,59,Standard
INV13144,1341,250,Electronics,Germany,2024-02-04,1,81.44,5,77.37,Card,22,Gold
INV13145,1837,229,Fashion,Spain,2024-12-29,-2,44.71,0,-89.42,Bank Transfer,50,Silver
INV13146,1129,210,Fashion,France,2024-04-11,5,24.31,10,109.4,Card,31,Standard
INV13147,1726,307,Electronics,UK,2024-01-29,1,83.75,20,67.0,Card,33,Platinum
INV13148,1171,275,Fashion,France,2024-05-26,6,72.7,15,370.77,Cash,49,Platinum
INV13149,1769,366,Electronics,Spain,2024-10-31,5,89.92,20,359.68,PayPal,67,Gold
INV13150,1613,289,Sports,France,2024-05-29,-2,88.18,20,-141.09,Card,44,Standard
INV13151,1208,322,Fashion,Spain,2024-04-06,2,73.71,20,117.94,Cash,52,Standard
INV13152,1802,399,Books,Spain,2024-10-17,4,98.39,15,334.53,Cash,20,Platinum
INV13153,1353,390,Electronics,Germany,2024-02-05,5,15.85,0,79.25,Cash,21,Silver
INV13154,1470,391,Fashion,Spain,2024-11-24,3,10.07,15,25.68,Bank Transfer,24,Silver
INV13155,1797,388,Fashion,Spain,2024-11-05,4,66.7,0,266.8,Bank Transfer,30,Gold
INV13156,1115,324,Home,Spain,2024-10-03,8,5.72,0,45.76,Card,58,Platinum
INV13157,1263,381,Sports,Spain,2024-02-08,-2,19.39,15,-32.96,PayPal,20,Gold
INV13158,1661,321,Electronics,UK,2024-09-12,2,38.06,5,72.31,Bank Transfer,34,Gold
INV13159,1811,293,Electronics,Germany,2024-02-20,5,48.02,20,192.08,Bank Transfer,64,Silver
INV13160,1441,302,Sports,Spain,2024-04-10,9,97.11,5,830.29,Card,27,Platinum
INV13161,1547,385,Books,UK,2024-08-08,8,6.34,10,45.65,Card,64,Gold
INV13162,1452,383,Books,Spain,2024-09-05,9,21.04,0,189.36,Bank Transfer,18,Silver
INV13163,1844,361,Electronics,Germany,2024-03-17,-1,67.49,5,-64.12,Card,45,Silver
